frame,ball_id,vx,vy,speed
118,3,0.0,0.0,0.0
118,4,0.0,0.0,0.0
118,6,0.0,0.0,0.0
118,9,-12.6,-3.3199999999999994,13.030057559350995
119,0,0.0,0.0,0.0
119,1,0.0,0.0,0.0
119,3,0.0,0.0,0.0
119,4,0.0,0.0,0.0
119,6,0.0,0.0,0.0
119,9,-12.799999999999997,-3.1599999999999997,13.184293686049319
120,0,0.0,0.0,0.0
120,1,0.0,0.0,0.0
120,3,0.0,0.0,0.0
120,4,0.0,0.0,0.0
120,6,0.0,0.0,0.0
120,9,-12.479999999999999,-4.3999999999999995,13.232928625213692
121,0,0.0,0.0,0.0
121,1,0.0,-0.48,0.48
121,3,0.0,0.0,0.0
121,4,0.48,0.48,0.6788225099390857
121,6,0.48,0.0,0.48
121,9,-13.599999999999998,-5.04,14.503847765334548
122,0,0.0,0.0,0.0
122,1,0.0,-0.24,0.24
122,3,0.0,0.0,0.0
122,4,0.24,0.24,0.33941125496954283
122,6,0.24,0.0,0.24
122,9,-13.799999999999999,-4.68,14.571973099069321
123,0,0.0,0.0,0.0
123,1,0.0,-0.15999999999999998,0.15999999999999998
123,3,0.0,0.0,0.0
123,4,0.15999999999999998,0.15999999999999998,0.22627416997969516
123,6,-0.32,0.0,0.32
123,9,-13.44,-4.56,14.192505064293616
124,0,0.0,0.0,0.0
124,1,0.0,-0.12,0.12
124,3,0.0,0.0,0.0
124,4,0.12,0.12,0.16970562748477142
124,6,-0.12,0.0,0.12
124,9,-12.919999999999998,-4.239999999999999,13.597941020610435
125,0,0.0,0.0,0.0
125,1,0.0,0.0,0.0
125,3,0.0,0.0,0.0
125,4,0.0,0.0,0.0
125,6,-0.15999999999999998,0.0,0.15999999999999998
125,9,-13.359999999999998,-3.999999999999999,13.945952817932518
126,0,0.0,0.0,0.0
126,1,0.0,0.0,0.0
126,3,0.0,0.0,0.0
126,4,0.0,0.0,0.0
126,6,-0.12,0.0,0.12
126,9,-12.12,-4.4799999999999995,12.921485982656948
127,0,0.0,0.0,0.0
127,1,0.0,0.0,0.0
127,3,0.0,0.0,0.0
127,4,0.0,0.0,0.0
127,6,0.0,0.0,0.0
127,9,-12.559999999999999,-4.72,13.417600381588356
128,0,0.48,0.0,0.48
128,1,0.0,0.0,0.0
128,3,0.0,0.0,0.0
128,4,0.0,0.0,0.0
128,6,0.0,0.0,0.0
128,9,-13.28,-4.3999999999999995,13.989939242184006
129,0,0.24,0.0,0.24
129,1,0.0,0.0,0.0
129,3,0.0,0.0,0.0
129,4,0.0,0.0,0.0
129,6,0.0,0.0,0.0
129,9,-12.519999999999998,-3.7999999999999994,13.083974931189678
130,0,0.15999999999999998,0.0,0.15999999999999998
130,1,0.0,0.0,0.0
130,3,0.0,0.0,0.0
130,4,0.0,0.0,0.0
130,6,0.0,0.0,0.0
130,9,-12.919999999999998,-3.879999999999999,13.4900259451196
131,0,0.12,0.0,0.12
131,1,0.0,0.0,0.0
131,3,0.0,0.0,0.0
131,4,0.0,0.0,0.0
131,6,0.0,0.0,0.0
131,9,-12.479999999999999,-4.319999999999999,13.206543832509698
132,0,0.0,0.0,0.0
132,1,0.0,0.0,0.0
132,3,0.0,0.0,0.0
132,4,0.0,0.0,0.0
132,6,0.0,0.0,0.0
132,9,-12.639999999999999,-4.119999999999999,13.294510145168944
133,0,0.0,0.0,0.0
133,1,0.0,0.0,0.0
133,3,0.0,0.0,0.0
133,4,0.0,0.0,0.0
133,6,0.0,0.0,0.0
133,9,-11.879999999999999,-4.159999999999999,12.587295182047649
134,0,0.0,0.0,0.0
134,1,0.0,0.0,0.0
134,3,0.0,0.0,0.0
134,4,0.0,0.0,0.0
134,6,0.0,0.0,0.0
134,9,-12.399999999999999,-4.119999999999999,13.066537414326719
135,0,0.0,0.0,0.0
135,1,0.0,0.0,0.0
135,3,0.0,0.0,0.0
135,4,0.0,0.0,0.0
135,6,0.0,0.0,0.0
135,9,-12.2,-3.5199999999999996,12.697653326500923
136,0,0.0,0.0,0.0
136,1,0.0,0.0,0.0
136,3,0.0,0.0,0.0
136,4,0.0,0.0,0.0
136,6,0.0,0.0,0.0
136,9,-12.519999999999998,-3.76,13.072413702143914
137,0,0.0,0.0,0.0
137,1,0.0,0.0,0.0
137,3,0.0,0.0,0.0
137,4,0.0,0.0,0.0
137,6,0.0,0.0,0.0
137,9,-11.879999999999999,-4.319999999999999,12.641075903577194
138,0,0.0,0.0,0.0
138,1,0.0,0.0,0.0
138,3,0.0,0.0,0.0
138,4,0.0,0.0,0.0
138,6,0.0,0.0,0.0
138,9,-11.919999999999998,-4.6,12.776791459517526
139,0,0.0,0.0,0.0
139,1,0.0,0.0,0.0
139,3,0.0,0.0,0.0
139,4,0.0,0.0,0.0
139,6,0.0,0.0,0.0
139,9,-12.44,-4.3999999999999995,13.195211252571895
140,0,0.0,0.0,0.0
140,1,0.0,0.0,0.0
140,3,0.0,0.0,0.0
140,4,0.0,0.0,0.0
140,6,0.0,0.0,0.0
140,9,-12.12,-4.279999999999999,12.853513138438066
141,0,0.0,0.0,0.0
141,1,0.0,0.0,0.0
141,3,0.0,0.0,0.0
141,4,0.0,0.0,0.0
141,6,0.0,0.0,0.0
141,9,-12.159999999999998,-4.119999999999999,12.839003076563225
142,0,0.0,0.0,0.0
142,1,0.0,0.0,0.0
142,3,0.0,0.0,0.0
142,4,0.0,0.0,0.0
142,6,0.0,0.0,0.0
142,9,-11.639999999999999,-2.5599999999999996,11.918187781705738
143,0,0.0,0.0,0.0
143,1,0.0,0.0,0.0
143,3,0.0,0.0,0.0
143,4,0.0,0.0,0.0
143,6,0.0,0.0,0.0
143,9,-11.76,-4.239999999999999,12.501007959360717
144,0,0.0,0.0,0.0
144,1,0.0,0.0,0.0
144,3,0.0,0.0,0.0
144,4,0.0,0.0,0.0
144,6,0.0,0.0,0.0
144,9,-12.32,-3.5199999999999996,12.812993405133712
145,0,0.0,0.0,0.0
145,1,0.0,0.0,0.0
145,3,0.0,0.0,0.0
145,4,0.0,0.0,0.0
145,6,0.0,0.0,0.0
145,9,-11.639999999999999,-4.68,12.54559683713772
146,0,0.0,0.0,0.0
146,1,0.0,0.0,0.0
146,3,0.0,0.0,0.0
146,4,0.0,0.0,0.0
146,6,0.0,0.0,0.0
146,9,-11.919999999999998,-4.08,12.598920588685365
147,0,0.0,0.0,0.0
147,1,0.0,0.0,0.0
147,3,0.0,0.0,0.0
147,4,0.0,0.0,0.0
147,6,0.0,0.0,0.0
147,9,-12.44,-3.0,12.796624554936352
148,0,0.0,0.0,0.0
148,1,0.0,0.0,0.0
148,3,0.0,0.0,0.0
148,4,0.0,0.0,0.0
148,6,0.0,0.0,0.0
148,9,-11.639999999999999,-4.56,12.501327929464132
149,0,0.0,0.0,0.0
149,1,0.0,0.0,0.0
149,3,0.0,0.0,0.0
149,4,0.0,0.0,0.0
149,6,0.0,0.0,0.0
149,9,-10.959999999999999,-2.1199999999999997,11.163153676269085
150,0,0.0,0.0,0.0
150,1,0.0,0.0,0.0
150,3,0.0,0.0,0.0
150,4,0.0,0.0,0.0
150,6,0.0,0.0,0.0
150,9,-11.0,0.72,11.023538451876512
151,0,0.0,0.0,0.0
151,1,0.0,0.0,0.0
151,3,0.0,0.0,0.0
151,4,0.0,0.0,0.0
151,6,0.0,0.0,0.0
151,9,-9.879999999999999,-0.24,9.882914549868373
152,0,0.0,0.0,0.0
152,1,0.0,0.0,0.0
152,3,0.0,0.0,0.0
152,4,0.0,0.0,0.0
152,6,0.0,0.0,0.0
152,9,-9.92,2.32,10.187678832786201
153,0,0.0,0.0,0.0
153,1,0.0,0.0,0.0
153,3,0.0,0.0,0.0
153,4,0.0,0.0,0.0
153,6,0.0,0.0,0.0
153,9,-9.959999999999999,2.2399999999999998,10.208780534422315
154,0,0.0,0.0,0.0
154,1,0.0,0.0,0.0
154,3,0.0,0.0,0.0
154,4,0.0,0.0,0.0
154,6,0.0,0.0,0.0
154,9,-9.879999999999999,1.4799999999999998,9.990235232465748
155,0,0.0,0.0,0.0
155,1,0.0,0.0,0.0
155,3,0.0,0.0,0.0
155,4,0.0,0.0,0.0
155,6,0.0,0.0,0.0
155,9,-9.52,2.48,9.837723313856717
156,0,0.0,0.0,0.0
156,1,0.0,0.0,0.0
156,3,0.0,0.0,0.0
156,4,0.0,0.0,0.0
156,6,0.0,0.0,0.0
157,0,0.0,0.0,0.0
157,1,0.0,0.0,0.0
157,3,0.0,0.0,0.0
157,4,0.0,0.0,0.0
157,6,0.0,0.0,0.0
158,0,0.0,0.0,0.0
158,1,0.0,0.0,0.0
158,3,0.0,0.0,0.0
158,4,0.0,0.0,0.0
158,6,0.48,0.0,0.48
159,0,0.0,0.0,0.0
159,1,0.0,0.0,0.0
159,3,0.0,0.0,0.0
159,4,0.0,0.0,0.0
159,6,0.24,0.0,0.24
160,0,0.0,0.0,0.0
160,1,0.0,0.0,0.0
160,3,0.0,0.0,0.0
160,4,0.0,0.0,0.0
160,6,0.15999999999999998,0.0,0.15999999999999998
161,0,0.0,0.0,0.0
161,1,0.0,0.0,0.0
161,3,0.0,0.0,0.0
161,4,0.0,0.0,0.0
161,6,0.12,0.0,0.12
162,0,0.0,0.0,0.0
162,1,0.0,0.0,0.0
162,3,0.0,0.0,0.0
162,4,0.0,0.0,0.0
162,6,0.0,0.0,0.0
163,0,0.0,0.0,0.0
163,1,0.0,0.0,0.0
163,3,0.0,0.0,0.0
163,4,0.0,0.0,0.0
163,6,0.0,0.0,0.0
164,0,0.0,0.0,0.0
164,1,0.0,0.0,0.0
164,3,0.0,0.0,0.0
164,4,0.0,0.0,0.0
164,6,0.0,0.0,0.0
165,0,0.0,0.0,0.0
165,1,0.0,0.0,0.0
165,3,0.0,0.0,0.0
165,4,0.0,0.0,0.0
165,6,0.0,0.0,0.0
166,0,0.0,0.0,0.0
166,1,0.0,0.0,0.0
166,3,0.0,0.0,0.0
166,4,0.0,0.0,0.0
166,6,0.0,0.0,0.0
167,0,0.0,0.0,0.0
167,1,0.0,0.0,0.0
167,3,0.0,0.0,0.0
167,4,0.0,0.0,0.0
167,6,0.0,0.0,0.0
167,23,0.0,0.0,0.0
168,0,0.0,0.0,0.0
168,1,0.0,0.0,0.0
168,3,0.0,0.0,0.0
168,4,0.0,0.0,0.0
168,6,0.0,0.0,0.0
168,23,2.0,-2.0,2.8284271247461903
169,0,0.0,0.0,0.0
169,1,0.0,0.0,0.0
169,3,0.0,0.0,0.0
169,4,0.0,0.0,0.0
169,6,0.48,0.0,0.48
169,23,2.6666666666666665,-1.3333333333333333,2.9814239699997196
170,0,0.0,0.0,0.0
170,1,0.0,0.0,0.0
170,3,0.0,0.0,0.0
170,4,0.0,0.0,0.0
170,6,0.24,0.0,0.24
170,23,3.3636363636363638,-0.6363636363636364,3.4233037061386784
171,0,0.0,0.0,0.0
171,1,0.0,0.0,0.0
171,3,0.0,0.0,0.0
171,4,0.0,0.0,0.0
171,6,0.15999999999999998,0.0,0.15999999999999998
171,23,3.1199999999999997,-1.3599999999999999,3.403527581789223
172,0,0.0,0.0,0.0
172,1,0.0,0.0,0.0
172,3,0.0,0.0,0.0
172,4,0.0,0.0,0.0
172,6,0.12,0.0,0.12
172,23,3.1599999999999997,-1.0799999999999998,3.339461034358688
173,0,0.0,0.0,0.0
173,1,0.0,0.0,0.0
173,3,0.0,0.0,0.0
173,4,0.0,0.0,0.0
173,6,0.0,0.0,0.0
173,23,3.1199999999999997,-1.5199999999999998,3.4705619141574173
174,0,0.0,0.0,0.0
174,1,0.0,0.0,0.0
174,3,0.0,0.0,0.0
174,4,0.0,0.0,0.0
174,6,0.0,0.0,0.0
174,23,3.0,-0.8799999999999999,3.126403684747061
175,0,0.0,0.0,0.0
175,1,0.0,0.0,0.0
175,3,0.0,0.0,0.0
175,4,0.0,0.0,0.0
175,6,0.0,0.0,0.0
175,23,2.04,0.52,2.105231578710523
176,0,0.0,0.0,0.0
176,1,0.0,0.0,0.0
176,3,0.0,0.0,0.0
176,4,0.0,0.0,0.0
176,6,0.0,0.0,0.0
176,23,2.04,-0.72,2.1633307652783933
177,0,0.0,0.0,0.0
177,1,0.0,0.0,0.0
177,3,0.0,0.0,0.0
177,4,0.0,0.0,0.0
177,6,0.0,0.0,0.0
177,23,1.9600000000000002,0.31999999999999995,1.9859506539690255
178,0,0.0,0.0,0.0
178,1,0.0,0.0,0.0
178,3,0.0,0.0,0.0
178,4,0.0,0.0,0.0
178,6,0.0,0.0,0.0
178,23,1.4,1.5999999999999999,2.1260291625469296
179,0,0.0,0.0,0.0
179,1,0.0,0.0,0.0
179,3,0.0,0.0,0.0
179,4,0.0,0.0,0.0
179,6,0.0,0.0,0.0
179,23,1.7599999999999998,-0.32,1.7888543819998315
180,0,0.0,0.0,0.0
180,1,0.0,0.0,0.0
180,3,0.0,0.0,0.0
180,4,0.0,0.0,0.0
180,6,0.0,0.0,0.0
180,23,1.8399999999999999,1.5599999999999998,2.412301805330336
181,0,0.0,0.0,0.0
181,1,0.0,0.0,0.0
181,3,0.0,0.0,0.0
181,4,0.0,0.0,0.0
181,6,0.0,0.0,0.0
181,23,1.88,0.76,2.0278066969018522
182,0,0.0,0.0,0.0
182,1,0.0,0.0,0.0
182,3,0.0,0.0,0.0
182,4,0.0,0.0,0.0
182,6,0.0,0.0,0.0
182,23,1.5199999999999998,0.72,1.681903683330291
183,0,0.0,0.0,0.0
183,1,0.0,0.0,0.0
183,3,0.0,0.0,0.0
183,4,0.0,0.0,0.0
183,6,0.0,0.0,0.0
183,23,1.7599999999999998,1.0799999999999998,2.064945519862449
184,0,0.0,0.0,0.0
184,1,0.0,0.0,0.0
184,3,0.0,0.0,0.0
184,4,0.0,0.0,0.0
184,6,0.0,0.0,0.0
184,23,1.8399999999999999,-1.0399999999999998,2.113575170179665
185,0,0.0,0.0,0.0
185,1,0.0,0.0,0.0
185,3,0.0,0.0,0.0
185,4,0.0,0.0,0.0
185,6,0.0,0.0,0.0
185,23,1.88,-0.44,1.930802941783547
186,0,0.0,0.0,0.0
186,1,0.0,0.0,0.0
186,3,0.0,0.0,0.0
186,4,0.0,0.0,0.0
186,6,0.0,0.0,0.0
186,23,1.5199999999999998,0.12,1.5247294842036734
187,0,0.0,0.0,0.0
187,1,0.0,0.0,0.0
187,3,0.0,0.0,0.0
187,4,0.0,0.0,0.0
187,6,0.0,0.0,0.0
187,23,1.7599999999999998,0.84,1.9501794789198248
188,0,0.0,0.0,0.0
188,1,0.0,0.0,0.0
188,3,0.0,0.0,0.0
188,4,0.0,0.0,0.0
188,6,0.0,0.0,0.0
188,23,1.3599999999999999,0.6399999999999999,1.5030635382444746
189,0,0.0,0.0,0.0
189,1,0.0,0.0,0.0
189,3,0.0,0.0,0.0
189,4,0.0,0.0,0.0
189,6,-0.96,0.0,0.96
189,23,2.12,-0.52,2.1828421839427605
190,0,0.0,0.0,0.0
190,1,0.0,0.0,0.0
190,3,0.0,0.0,0.0
190,4,0.0,0.0,0.0
190,6,-0.48,0.0,0.48
190,23,1.1199999999999999,0.24,1.1454256850621083
191,0,0.0,0.0,0.0
191,1,0.0,0.0,0.0
191,3,0.0,0.0,0.0
191,4,0.0,0.0,0.0
191,6,-0.31999999999999995,0.0,0.31999999999999995
191,23,1.0799999999999998,-0.07999999999999997,1.0829589096544705
192,0,0.0,0.0,0.0
192,1,0.0,0.0,0.0
192,3,0.0,0.0,0.0
192,4,0.0,0.0,0.0
192,6,-0.24,0.0,0.24
192,23,1.5599999999999998,1.3599999999999999,2.0695893312442446
193,0,0.0,0.0,0.0
193,1,0.0,0.0,0.0
193,3,0.0,0.0,0.0
193,4,0.0,0.0,0.0
193,6,0.0,0.0,0.0
193,23,1.5999999999999999,0.84,1.8070971196922427
194,0,0.0,0.0,0.0
194,1,0.0,0.0,0.0
194,3,0.0,0.0,0.0
194,4,0.0,0.0,0.0
194,6,0.0,0.0,0.0
194,23,0.9199999999999998,2.4,2.5702918122267753
195,0,0.0,0.0,0.0
195,1,0.0,0.0,0.0
195,3,0.0,0.0,0.0
195,4,0.0,0.0,0.0
195,6,0.0,0.0,0.0
195,23,1.0399999999999998,1.3199999999999998,1.680476123008
196,0,0.0,0.0,0.0
196,1,0.0,0.0,0.0
196,3,0.0,0.0,0.0
196,4,0.0,0.0,0.0
196,6,0.0,0.0,0.0
196,23,1.44,0.6399999999999999,1.5758172482873767
197,0,0.0,0.0,0.0
197,1,0.0,0.0,0.0
197,3,0.0,0.0,0.0
197,4,0.0,0.0,0.0
197,6,0.0,0.0,0.0
197,23,1.1199999999999999,0.48,1.2185236969382252
198,0,0.0,0.0,0.0
198,1,0.0,0.0,0.0
198,3,0.0,0.0,0.0
198,4,0.0,0.0,0.0
198,6,0.0,0.0,0.0
198,23,0.6799999999999998,0.96,1.1764352935882192
199,0,0.0,0.0,0.0
199,1,0.0,0.0,0.0
199,3,0.0,0.0,0.0
199,4,0.0,0.0,0.0
199,6,0.0,0.0,0.0
199,23,1.3599999999999999,0.0,1.3599999999999999
200,0,0.0,0.0,0.0
200,1,0.0,0.0,0.0
200,3,0.0,0.0,0.0
200,4,0.0,0.0,0.0
200,6,0.0,0.0,0.0
200,23,1.0799999999999998,0.5599999999999999,1.2165525060596438
201,0,0.0,0.0,0.0
201,1,0.0,0.0,0.0
201,3,0.0,0.0,0.0
201,4,0.0,0.0,0.0
201,6,0.0,0.0,0.0
201,23,1.0399999999999998,0.32,1.0881176406988353
202,0,0.0,0.0,0.0
202,1,0.0,0.0,0.0
202,3,0.0,0.0,0.0
202,4,0.0,0.0,0.0
202,6,0.0,0.0,0.0
202,23,0.6399999999999999,0.03999999999999999,0.6412487816752558
203,0,0.0,0.0,0.0
203,1,0.0,0.0,0.0
203,3,0.0,0.0,0.0
203,4,0.0,0.0,0.0
203,6,0.0,0.0,0.0
203,23,0.7599999999999999,0.12,0.7694153624668537
204,0,0.0,0.0,0.0
204,1,0.0,0.0,0.0
204,3,0.0,0.0,0.0
204,4,0.0,0.0,0.0
204,6,0.0,0.0,0.0
204,23,0.84,0.48,0.9674709297958259
205,0,0.0,0.0,0.0
205,1,0.0,0.0,0.0
205,3,0.0,0.0,0.0
205,4,0.0,0.0,0.0
205,6,0.0,0.0,0.0
205,23,0.8799999999999999,0.24,0.9121403400793103
206,0,0.0,0.0,0.0
206,1,0.0,0.0,0.0
206,3,0.0,0.0,0.0
206,4,0.0,0.0,0.0
206,6,0.0,0.0,0.0
206,23,0.5199999999999999,0.6399999999999999,0.8246211251235319
207,0,0.0,0.0,0.0
207,1,0.0,0.0,0.0
207,3,0.0,0.0,0.0
207,4,0.0,0.0,0.0
207,6,0.0,0.0,0.0
207,23,0.7599999999999999,0.36,0.8409518416651455
208,0,0.0,0.0,0.0
208,1,0.0,0.0,0.0
208,3,0.0,0.0,0.0
208,4,0.0,0.0,0.0
208,6,0.0,0.0,0.0
208,23,0.84,0.15999999999999998,0.8551023330572779
209,0,0.0,0.0,0.0
209,1,0.0,0.0,0.0
209,3,0.0,0.0,0.0
209,4,0.0,0.0,0.0
209,6,0.0,0.0,0.0
209,23,0.3999999999999999,0.12,0.4176122603564219
210,0,0.0,0.0,0.0
210,1,0.0,0.0,0.0
210,3,0.0,0.0,0.0
210,4,0.0,0.0,0.0
210,6,0.0,0.0,0.0
210,23,0.7599999999999999,0.0,0.7599999999999999
211,0,0.0,0.0,0.0
211,1,0.0,0.0,0.0
211,3,0.0,0.0,0.0
211,4,0.0,0.0,0.0
211,6,0.0,0.0,0.0
211,23,0.84,0.0,0.84
212,0,0.0,0.0,0.0
212,1,0.0,0.0,0.0
212,3,0.0,0.0,0.0
212,4,0.0,0.0,0.0
212,6,0.0,0.0,0.0
212,23,0.8799999999999999,0.48,1.0023971268913334
213,0,0.0,0.0,0.0
213,1,0.0,0.0,0.0
213,3,0.0,0.0,0.0
213,4,0.0,0.0,0.0
213,6,0.0,0.0,0.0
213,23,0.5199999999999999,0.24,0.572712842531054
214,0,0.0,0.0,0.0
214,1,0.0,0.0,0.0
214,3,0.0,0.0,0.0
214,4,0.0,0.0,0.0
214,6,0.0,0.0,0.0
214,23,0.27999999999999997,0.15999999999999998,0.32249030993194194
215,0,0.0,0.0,0.0
215,1,0.0,0.0,0.0
215,3,0.0,0.0,0.0
215,4,0.0,0.0,0.0
215,6,0.0,0.0,0.0
215,23,0.6,0.12,0.6118823416311342
